Actual_Value,Predicted_Value
70000.0,77751.77863972913
70000.0,63119.47121356409
333500.0,326524.7319844803
101800.0,126215.23779545205
500001.0,507277.30360752845
360500.0,332479.4872895911
169500.0,177681.06874174767
205600.0,168656.44435667063
166300.0,181289.56046216298
32500.0,90534.14738235295
362700.0,300976.12164810905
174500.0,142281.93359550767
197600.0,192827.14745378474
183000.0,201925.80481803577
158300.0,171863.23242444269
100200.0,124535.30702127407
87500.0,109283.10711917817
461100.0,412171.08032752085
190200.0,255407.48724461117
232300.0,199647.50681092407
221600.0,251817.6001175235
226900.0,210018.1675583306
224200.0,237110.67414910588
119800.0,115302.80279356433
78200.0,88139.4726135038
165100.0,129833.61232349515
213900.0,305518.0935931308
69700.0,68854.12228726134
105800.0,126360.52021212102
75000.0,67080.49000520333
91700.0,102987.95467947616
269500.0,301404.4697620055
68200.0,63125.643984928276
165800.0,188059.6028465802
154600.0,205277.11033840806
472700.0,402429.4105408257
345900.0,381952.15477925574
230700.0,237746.9092909066
300000.0,223492.5742834039
249400.0,213995.19678634373
435700.0,417624.84612940974
225800.0,245579.76292207625
175000.0,146234.99151784243
178400.0,143217.5180227581
276000.0,213843.3386270657
115900.0,118234.92505918042
214300.0,116098.47080996586
118300.0,82373.0018038933
500001.0,338691.1567613662
152100.0,170942.81539556474
140400.0,155034.9676328332
222600.0,229441.3043527171
444500.0,322098.4681655974
500000.0,411495.90918873204
163300.0,137121.3778593352
193800.0,231604.99848609426
90500.0,71871.1715065925
115200.0,122601.88498820526
147000.0,139929.09307601536
273900.0,253069.27376189662
190900.0,175000.07338032546
74800.0,69973.35588917743
500001.0,280791.31265320117
118500.0,146096.24318715552
500001.0,299895.82479844114
55000.0,202588.33852696154
58400.0,72075.46870928493
95800.0,130894.3840266286
99200.0,124055.01015686814
167400.0,225434.86683216467
70500.0,71931.51834506572
67500.0,78011.78011808396
75700.0,79276.62881858203
183000.0,184539.60862754736
500001.0,501526.997715862
97300.0,112162.46402587555
230000.0,253180.58521097424
82900.0,94496.50221839325
52200.0,69666.7648185844
114800.0,113204.1426897936
88000.0,96925.03830681992
224200.0,180479.5357059901
150000.0,146645.7539896926
341700.0,307373.8709118604
181700.0,212048.15292759112
140600.0,189774.70103011534
72700.0,67658.64116999497
210900.0,212019.3311007746
97700.0,113701.91484335175
109700.0,109958.16046619721
165600.0,208386.40274159375
230600.0,228594.29176847785
163800.0,187144.46559724415
95800.0,77953.23240801835
48100.0,80778.76721966536
44400.0,46625.98628471714
237900.0,218466.3671792105
284800.0,363846.2586864971
164800.0,140036.65681808945
200000.0,169238.49157554025
77800.0,67725.72603322842
186000.0,189245.93563940757
169700.0,159278.67028276986
418800.0,276046.92555600544
73300.0,73764.15019421263
87000.0,104542.39570117548
168200.0,189685.60590437506
154300.0,156452.96573924666
225000.0,268830.52402765315
333000.0,297901.84670187975
225900.0,225023.69004611042
138100.0,155622.04600048307
112700.0,113140.14909435328
231600.0,214530.59323753716
419100.0,296641.6777143013
221100.0,200574.58877043214
155400.0,195088.40636566296
151700.0,159458.314316583
248900.0,239826.59912955898
153200.0,123749.1178640373
126500.0,125155.66809853083
240000.0,247254.80718417375
186100.0,195552.39177428375
500001.0,442222.5066205191
181600.0,203403.57162212706
178100.0,245493.1221713609
69200.0,76450.86517471379
66800.0,69027.8545398587
500001.0,495274.68691695156
181300.0,240169.36544105798
396400.0,442755.38005012623
187500.0,256607.7562230353
297900.0,286715.7372942036
345400.0,419637.29995852767
245100.0,240584.36126821212
105500.0,110236.33714636619
101100.0,61210.284843247624
141700.0,189171.8166846422
430900.0,358929.9971975464
286300.0,263271.4279374513
113000.0,96121.5796777526
466700.0,398512.429474071
168600.0,186086.54673816988
360500.0,318918.4205656942
256400.0,255140.47424711715
113900.0,124341.95046333174
350400.0,391716.9818801925
209100.0,222131.76330190134
131500.0,186159.57999601055
216700.0,232379.70869601166
101300.0,125723.7643576427
202800.0,228750.9969505724
117600.0,129047.61046989786
292600.0,280121.74919229315
500001.0,495029.0373901323
130300.0,119409.72629839616
92400.0,80403.82926820543
112500.0,117197.98615105601
154200.0,227269.9468102017
104000.0,84888.22742489802
121600.0,163785.47733318017
206300.0,166591.654635736
108300.0,144143.1515838805
349400.0,331382.41857279174
83300.0,85225.58425473196
245800.0,269299.85926138435
91500.0,189213.68732898714
500001.0,499953.684117167
500001.0,377320.7798147667
190500.0,146300.65177567818
108300.0,92375.7923063835
89600.0,114798.46948014328
500001.0,501970.4146032791
94600.0,127884.08309718574
67500.0,280260.12684371544
177500.0,200857.50586716022
261300.0,280029.8995070135
500001.0,338845.65799157403
168400.0,203557.4140712792
245300.0,288838.83211852924
240000.0,319064.7797639312
156500.0,126210.09731938236
500001.0,311709.0497736018
235600.0,259545.17308184665
185600.0,186782.87031752945
316700.0,191891.01030760157
118800.0,94446.20941813738
248500.0,271423.9004787463
236500.0,243033.4499908881
94600.0,89652.23683712618
176800.0,161736.93169197158
148600.0,197615.15335642837
195300.0,183394.2730814011
215900.0,201516.7933882975
126600.0,137243.64778850556
173900.0,203901.9223110201
183000.0,225808.81791883154
74300.0,100933.88068680145
224700.0,200278.58430162581
101600.0,79768.84110825021
391000.0,369602.51576580247
265000.0,202075.67517004133
500001.0,472171.18103918445
186500.0,219234.12975837986
78000.0,95653.73227031724
80800.0,89702.53064316435
189600.0,224600.82998514807
199200.0,280557.0515424467
189600.0,210995.15557647045
160000.0,158179.39953679728
375300.0,355066.5252006558
166700.0,127892.25138539061
215600.0,225775.10460288814
228600.0,225189.6788587152
171300.0,171964.76684817424
431000.0,428104.9555064242
275100.0,250977.04525451348
276800.0,292618.11293563596
46300.0,53469.23106293731
144000.0,135186.76404644863
94300.0,71338.78506981958
157600.0,146795.9847647576
194500.0,217008.32739850626
351100.0,261978.7334941751
453400.0,407978.4718865673
224600.0,217983.09554298266
155600.0,171670.8584558269
242000.0,368391.8471468685
70000.0,85449.70172359675
71300.0,95591.15277373203
66800.0,73382.88318571704
153100.0,183939.47386539527
137500.0,196814.66438969795
230400.0,223936.85935210987
242200.0,285210.32133931445
301900.0,262209.9823144985
415800.0,323364.9093666222
156500.0,149071.1362109107
78600.0,81348.16248502485
441400.0,430200.16494162835
184300.0,197180.1925619236
276500.0,332204.4901634123
232800.0,202530.8878008219
60400.0,77118.90073004868
224100.0,207631.90306895625
439000.0,324478.1538933042
123100.0,109601.99073959125
255700.0,271860.6167319645
57600.0,70645.28309827301
199800.0,211496.35823669497
51300.0,48836.20467881026
348200.0,368947.34525648516
362800.0,369311.6037190922
240300.0,247826.91510758203
73600.0,64326.36192292374
172600.0,182499.3983445604
229000.0,242471.0897531687
166300.0,164211.8532096327
83300.0,87813.66495722736
500001.0,489074.79570777225
332900.0,311225.83845505095
54300.0,55042.93152576538
241700.0,282716.9687026456
387500.0,387853.2646283265
136400.0,157178.1759329485
98300.0,172709.24480569706
176000.0,212576.16157832477
63000.0,57578.91373073241
236900.0,227387.6811229483
97200.0,124122.33639447094
220000.0,225826.51018622363
105800.0,75435.70980078873
270900.0,223292.5146310931
99400.0,100404.43606398138
166300.0,190597.33625707045
143800.0,149513.47694948627
140600.0,140788.91333642608
330900.0,318180.0116632648
156900.0,209206.46967440192
500001.0,443709.07365766587
162500.0,185994.0871851054
124800.0,137628.47934758596
216100.0,174175.99323726803
171400.0,180326.99378463396
325600.0,391947.83246809326
109800.0,113488.89271829539
276200.0,277977.36443748383
129900.0,144629.59155040418
292300.0,259352.36261057088
341500.0,319359.23585075827
66800.0,79135.24724112087
238800.0,209723.66757871027
77400.0,106481.85994765932
82400.0,80274.55332040697
359900.0,389789.2465082584
465700.0,478686.01620579546
214000.0,239581.29142247178
107100.0,95019.34023288998
157800.0,176569.97872836146
119300.0,151582.8575983816
232900.0,248378.9325049681
179500.0,207368.61126115723
70100.0,71283.3137266397
55000.0,184534.11338337808
65900.0,68541.20160546806
99600.0,94914.84155092247
500001.0,487474.2487626936
164100.0,224579.85345715363
77000.0,92413.1337128788
140300.0,145976.13309527977
172900.0,146359.99442279534
500001.0,372972.3364980945
314300.0,222800.84924998303
500001.0,431317.4498380198
500001.0,501895.9380834269
143000.0,160797.6387451476
280600.0,306812.9944616348
375000.0,342281.8799879567
137500.0,199549.28070993387
337100.0,315024.5530921952
128000.0,146147.87336466892
185400.0,192741.9152571916
63000.0,65954.57620969473
109500.0,139335.6338059363
400000.0,214912.05861614246
151900.0,204148.88588915468
56300.0,59252.048835826645
102500.0,85590.11608717515
225000.0,262370.0686132343
145500.0,177900.1432955395
363100.0,246957.754315594
249000.0,223737.12399370354
415300.0,354020.13434015773
267400.0,221851.45856906878
75000.0,72895.42797683021
250000.0,261478.9116996658
161800.0,138851.15953962825
97500.0,86466.48517170637
111500.0,137494.83704532252
87300.0,81130.12156070728
272900.0,350608.7166985797
124400.0,114642.61125876533
228700.0,361294.5091666487
229500.0,224623.01013945285
162500.0,164621.9047375158
80000.0,126089.06408288848
118800.0,122295.38012598109
244200.0,262510.8518788436
187500.0,193922.65625115423
246000.0,245337.51486560024
102600.0,106096.62867949643
116700.0,84184.65192151979
137500.0,172243.1704517481
171900.0,271762.92241016054
103100.0,120193.41973430666
239100.0,253665.5862680113
194000.0,207086.6222094974
219900.0,254288.3658833605
380000.0,469986.21284215595
155700.0,165136.75379148542
89900.0,94821.81143752456
89300.0,126091.42076691835
55000.0,81431.23343931072
49800.0,48931.349290139464
146400.0,158380.52682211643
278000.0,304698.1386147869
288700.0,323675.61370272876
129200.0,167936.4466628193
221600.0,231426.4418361993
85600.0,153852.90080581946
160400.0,141266.17506772073
57600.0,70271.3098548429
348500.0,374088.77791142545
199400.0,254917.72207348704
97100.0,117287.45193338717
58100.0,66028.74216278963
301000.0,325877.15116479807
74200.0,156895.353315777
249400.0,336656.8012136072
267000.0,288929.0509609078
119900.0,113022.26367605003
77700.0,72268.10520417275
143400.0,112863.66366371117
61200.0,57623.24631036811
206800.0,187961.744985551
328200.0,315355.65475306474
360600.0,313340.807504673
107800.0,120227.62810305099
51500.0,51831.329281244405
67500.0,133731.47391655497
184100.0,158424.21143765526
200000.0,176858.67436982726
354000.0,289062.5016897139
393800.0,332756.06188764225
132100.0,131599.54531817284
306500.0,287021.5241773457
134900.0,127688.7890963088
319300.0,340386.8617122929
303900.0,283341.41734010575
350000.0,192711.68312395687
231200.0,231592.5396296191
131300.0,135983.0221108618
120800.0,127418.43002741382
135200.0,126358.09012476273
68900.0,65005.92018197433
425000.0,240717.25482582996
160500.0,174049.6599890336
151000.0,157438.7424066487
349500.0,440062.63623034593
60200.0,67476.39399658893
396400.0,326865.5490486461
278500.0,343503.53046379297
239300.0,162596.65737748265
224900.0,263200.78827689856
91300.0,116349.13381983127
111400.0,129318.38514310581
150800.0,127329.83021160866
64700.0,63773.972994794894
358800.0,343112.01415109925
232800.0,183671.74961004002
54400.0,80777.3517448311
98200.0,98994.96980529474
225800.0,205905.54887154928
116100.0,125382.7398473649
196400.0,276303.93033293495
123200.0,63148.05326792004
156400.0,214402.96302760692
166800.0,176544.3289018017
215900.0,212581.54487588708
117300.0,153279.4103998406
243200.0,220732.5036512843
72900.0,95425.46235044526
191700.0,211044.67817506054
60000.0,259857.98386676368
195400.0,186861.492070675
111600.0,140543.03247800106
268500.0,232547.21095050138
260000.0,257928.360845435
89400.0,116967.65550806964
235200.0,350611.26992070815
386100.0,325772.14534678916
187500.0,155957.85398783637
223400.0,238409.77317416665
120300.0,144470.6734814972
135800.0,128348.60331390428
307400.0,295965.81383403623
326800.0,226471.0505036741
70300.0,77411.73095992651
68200.0,82092.97468116914
114600.0,119227.92586071936
177200.0,194138.26619854863
81900.0,102394.51007932717
90600.0,105045.42891074196
56800.0,57305.43378773991
323800.0,324228.31611949694
244400.0,200486.2470022317
144300.0,147970.59069498684
164200.0,142568.6137068659
237600.0,249932.41414094917
243000.0,248158.74188764763
83300.0,99540.50299001505
87500.0,105184.29022718387
131700.0,133296.3163800564
47000.0,58541.87821554669
195300.0,188785.46576132774
184100.0,217392.34072426232
128800.0,121679.70483207951
118200.0,97852.38108916141
212800.0,141446.44955937762
141300.0,138918.4483000916
227100.0,231230.70246980412
80800.0,189384.3816234035
201300.0,187167.60924983516
183300.0,173475.11974630356
155000.0,154952.58467717448
143800.0,171227.8192362111
137500.0,250643.6035106733
280100.0,208453.7993728825
245900.0,253906.13994257362
243600.0,253373.0856888493
103000.0,129752.52416408886
103800.0,98128.23615166177
235900.0,220644.52205961416
161900.0,167148.99685885216
394400.0,420646.45351069025
145800.0,88460.31874137896
184800.0,173634.72871391173
242300.0,259745.71831402552
335500.0,236741.48969038774
165500.0,135820.19185220837
204800.0,319976.1178008652
159700.0,127785.34649439405
169100.0,150676.0826453289
478600.0,292323.93262161536
258900.0,208916.84583101646
324000.0,317843.57841998327
103100.0,104924.44630188023
138100.0,134047.94612434114
91600.0,106054.9111713521
228900.0,272958.0706528899
138800.0,137132.04014286102
252200.0,232349.99312925595
420300.0,461671.6318842664
243600.0,234666.4512014667
142100.0,142515.24429760614
67500.0,54841.10036814994
92800.0,101088.54470284065
190800.0,226173.2100041825
223900.0,233423.43338195278
143400.0,142027.26442108146
132700.0,122136.21015929169
99000.0,88532.97032460885
67700.0,67892.39101654236
227400.0,260410.57904795426
228600.0,231172.49794062178
135800.0,135354.6763745626
362100.0,388397.3654017898
281300.0,310225.8017406126
500001.0,515435.5414816537
90600.0,109743.5172318971
66300.0,81351.17812415326
150200.0,145415.03770857808
170300.0,163122.81624312638
99300.0,107445.42968020387
322900.0,407604.6957311792
213200.0,174561.05403247412
217000.0,234679.5767638038
267900.0,193063.1065829425
206300.0,206344.56451336047
376800.0,274645.9100181337
87500.0,79051.26439987533
304700.0,278698.169791815
460200.0,384083.6139222953
128500.0,108007.9652906023
284600.0,392429.0373106884
119600.0,143010.77464347397
208600.0,217107.3468770249
117500.0,272819.3915797607
66900.0,63614.07247303352
204800.0,167747.79060941064
74600.0,91185.73624298345
109100.0,113668.09385325768
114300.0,152051.86391592823
308300.0,309107.7480423823
113000.0,99625.92611560403
91700.0,77533.07639250207
134200.0,145284.89998918763
425000.0,341795.18117117323
53900.0,59425.37196831661
310600.0,223254.01399181163
241700.0,362650.3853860458
226800.0,234474.04085903135
100800.0,99194.49774302478
238000.0,223607.17845799463
245500.0,243143.3991481943
156500.0,157351.3644622409
115600.0,106635.16887301198
66400.0,66328.95536155226
58800.0,60174.24164732397
223600.0,183898.99664445774
169300.0,194108.83746070418
166700.0,117851.83696011943
225000.0,217517.66936587976
72600.0,67587.46081360802
160300.0,154709.62181212162
147500.0,135097.34964933223
91200.0,169088.9592655476
208300.0,145071.49686097476
335300.0,346776.35275706125
58000.0,105106.35500339916
226500.0,209605.87196970612
345200.0,330932.14544590365
106800.0,84318.75261680828
500001.0,154478.866186813
275000.0,238857.85340944
95800.0,103445.64931866631
97200.0,132862.287493468
155000.0,147505.3984107403
400000.0,339580.2084893574
500001.0,323071.935449525
304300.0,268495.5244458632
359200.0,367476.808151996
144700.0,146272.01402022675
352800.0,326115.4733299457
355600.0,333569.41552243545
99100.0,119136.69589942071
250400.0,238800.52267147737
105600.0,116551.03001168129
500001.0,478745.6599367673
162000.0,180348.373094992
272200.0,297740.8445570121
245900.0,272511.91846529127
183300.0,184072.9910090022
220700.0,272832.2486812159
161000.0,193932.5773366652
303900.0,333664.78623330663
266200.0,243916.668748002
90100.0,79750.07960319813
87500.0,116273.94880568418
209400.0,151560.27318237326
188700.0,222827.5081056004
101400.0,110837.50556625558
387500.0,383162.8719916438
359100.0,329697.6359234991
327300.0,339922.9566716985
279200.0,310616.4619855549
233600.0,220003.42737439353
163500.0,211645.94773462863
124200.0,165920.42269336068
450000.0,429982.9076248134
111900.0,112913.75185396451
90800.0,106089.08712550421
120600.0,136749.96815636128
483800.0,446212.5811714799
366700.0,362868.2617872122
201000.0,202434.08914061423
333600.0,311819.693276588
362500.0,233395.86893218503
170100.0,164241.7352847016
246700.0,259023.26852257634
161200.0,165563.84842138967
147000.0,118549.57835729103
117900.0,148417.9955911467
111300.0,104130.34275353912
266500.0,250869.91791712135
113500.0,117621.27785038442
329100.0,353240.2243627
500001.0,514596.89394629805
236500.0,185454.98285005262
122200.0,125119.38353190322
81900.0,97296.62905419542
386400.0,323570.16633393464
184800.0,188883.83765459803
160700.0,207971.03132703473
101600.0,94598.24134677832
424000.0,458951.171712958
262500.0,232837.88315486643
369400.0,284060.2056289832
115100.0,137043.5287205533
281700.0,212672.6561119244
98100.0,128236.19409966245
131100.0,144159.3829379529
251800.0,232519.17477485855
232700.0,262407.3684108376
139200.0,136358.7259766522
71500.0,65357.74416956173
340500.0,341077.1702779513
270800.0,258209.65952272582
155600.0,180619.5918496305
89200.0,79453.298952437
167000.0,161398.78406042382
103100.0,108040.37295443495
180500.0,162312.60258461683
51200.0,58915.94804492162
204600.0,206835.02330135295
387200.0,218382.1006694736
162500.0,126367.98909054676
120400.0,129611.83814367504
139700.0,156546.2770087828
98200.0,80705.74857249875
269400.0,253646.53776547653
269100.0,274210.8276506
500001.0,356093.2841223703
49600.0,55790.06986557366
58000.0,79486.82011918371
65900.0,68176.90231460825
175400.0,173439.29852665836
391800.0,372180.3176421793
280800.0,270195.5102576971
90700.0,111667.41805401415
500001.0,504185.39046712394
92300.0,88003.03064943501
227100.0,216785.94137956775
162500.0,138483.91420327578
290900.0,301625.15821552137
183100.0,175657.72000527155
283200.0,342875.25793527823
177400.0,294226.34660904086
238700.0,269972.2258803124
321300.0,320178.7037998667
261500.0,338378.80033199734
99300.0,122428.09634125033
226100.0,240048.09666209735
51700.0,46056.854752970605
156900.0,156390.50306886336
160900.0,180458.30886750625
222400.0,275366.6822376213
305200.0,335365.86038362177
138800.0,132469.5738021489
230700.0,241533.66873223244
94300.0,86314.69956706985
97200.0,100494.63803126928
382100.0,329017.7088207983
193200.0,200358.63376860353
209500.0,213000.95635296885
231400.0,171789.1879849794
89300.0,111710.97085309352
196100.0,204753.7502940753
113500.0,104370.5038190028
178400.0,253898.56646882833
406500.0,342220.1965818418
228200.0,214254.71863010732
234800.0,256980.17939916914
231300.0,194020.29545822475
500001.0,458599.46184166265
184100.0,183797.9577641182
213700.0,215384.0915111756
500001.0,475421.39724123233
169200.0,193594.2691571925
232400.0,246321.80650256216
351700.0,432235.00664066
234600.0,211216.24671056526
112500.0,234173.53828268094
145200.0,141233.86939552543
87200.0,92636.48910754154
53500.0,89892.51603440734
43800.0,68593.07325745148
94200.0,84463.8581366482
218800.0,160832.35084733073
191900.0,194170.33930376745
132200.0,165724.488353473
46800.0,48503.07373149088
149700.0,186257.01879022885
126300.0,126683.87782167236
255900.0,258821.86217770638
94500.0,92063.83339595691
237100.0,233701.0948300838
500001.0,505424.2195952006
87500.0,119286.9342440133
126600.0,96244.90342659561
245100.0,223669.5515292654
157400.0,219161.7400543438
78400.0,76372.21936103048
218100.0,202816.53005798455
350000.0,232102.15054308533
198400.0,193217.502770904
143900.0,128138.26748545843
337900.0,391423.01403146354
76300.0,85598.5493809678
160100.0,182445.35095541112
130600.0,134650.84874240792
112500.0,120497.83147608508
329200.0,245696.59555949311
233300.0,207765.42794862308
99200.0,114973.02417233874
197900.0,179108.3110243786
204100.0,221936.62616545422
350000.0,321842.1802788337
62100.0,57887.26374082635
140400.0,192503.00670791414
152100.0,242030.99753249058
130500.0,95344.28090632524
195100.0,235196.26877517518
199500.0,219767.35283872244
137500.0,124603.2023749392
275000.0,215093.70001860167
122900.0,141916.91703543506
109000.0,132402.4751561091
121700.0,104986.51290177263
302000.0,329864.1175689412
241700.0,211623.99302425413
153200.0,160826.4036744053
169300.0,255813.7774737055
358500.0,421671.10236725677
175000.0,170696.57569877183
112500.0,117396.74377761112
376000.0,410466.24111444934
118800.0,108370.3683428665
401000.0,397133.394270906
107900.0,110338.55892881716
339700.0,348346.36991615174
158000.0,162514.8190396864
468800.0,386048.6543742834
63100.0,59050.52138649492
184600.0,189491.7726596121
189700.0,232544.32197593505
190900.0,235229.63032120644
67500.0,137728.98064333538
85300.0,98509.58272585632
173600.0,187445.02214914685
129700.0,121426.54330163491
181000.0,229213.95819268157
500001.0,459634.98386227083
376200.0,420322.19518262707
243000.0,256538.58639775284
148200.0,144909.2637155537
238100.0,252191.80964221287
450000.0,367762.881152063
240000.0,246394.66796568022
500001.0,251855.13022496479
274100.0,271450.11043240386
190100.0,242011.30463029575
268400.0,275789.57266020414
349300.0,245841.5371966754
275700.0,302601.16910022974
182800.0,206011.3357009585
500001.0,482547.29101315
213200.0,238918.11965350586
179500.0,191267.72245209137
138500.0,157612.76096587436
181300.0,192466.72898017065
340500.0,387042.48825649335
225000.0,215699.0971571038
68300.0,105997.51443953067
237900.0,248098.9508385451
149700.0,146932.78441823873
125800.0,131772.93094240013
87600.0,113223.69816985774
125000.0,150991.02865028434
168800.0,116617.70210718091
135000.0,125532.42017682674
86300.0,96434.22105715646
64900.0,96889.96276498423
106300.0,188747.6353821388
285700.0,289135.32998429926
272400.0,272578.5028275349
217700.0,226250.22469415158
91800.0,98919.58894124842
163000.0,165776.64329209775
195100.0,195064.31005569486
32500.0,117572.05591787415
275300.0,170235.9901175236
136900.0,122123.24645869934
194100.0,163167.8601187823
230200.0,249792.22116684602
143600.0,152922.65677827867
39600.0,53393.44500656733
59800.0,78731.14533177133
210700.0,213631.82660195275
156300.0,121726.40240079124
215600.0,223308.97573422597
177500.0,179746.77402783127
218900.0,262464.70925314655
128400.0,118725.55165104978
190600.0,171748.17938698924
398300.0,431457.8409066809
367100.0,206743.56954908473
122500.0,140404.69829920298
376100.0,194329.0807101781
157600.0,164231.2679819658
178100.0,169082.22125501788
72400.0,70372.19202712766
287600.0,262610.22299140436
175000.0,152777.9622230353
280800.0,208168.66570650032
160500.0,174659.63704033635
158600.0,143933.29842854888
144300.0,220828.75110826766
136300.0,157207.79394332643
218200.0,206305.3540096491
466400.0,447363.5931656383
386100.0,455664.0269307514
251200.0,236589.01972687134
190400.0,184837.33681524612
223100.0,258911.09035640248
361000.0,276047.07381402433
275000.0,87283.83873288624
70800.0,109788.79130466266
460000.0,320616.2471600281
67500.0,71134.59300921607
225000.0,125053.04862786012
176100.0,179130.66049238615
52400.0,56749.044304479314
167600.0,171226.7751622818
99700.0,121835.5585077101
88900.0,102757.94045091455
223700.0,216552.25852149475
180500.0,194976.47381476077
93200.0,103904.8673704307
173800.0,181533.45308865365
490800.0,460755.68042685045
104200.0,107863.12237986262
276100.0,261619.44636164405
254700.0,257843.7861910036
212300.0,228190.71086237952
87500.0,60879.31444292465
94200.0,84601.2418615642
163500.0,214601.9845360076
500001.0,264710.39896383043
125000.0,212951.54727120601
182300.0,176299.99883546148
111700.0,130932.61295110133
146000.0,180727.60143221117
500001.0,465852.3930463138
320500.0,254819.41464659438
48000.0,49295.240554121396
168800.0,212054.66883603344
67500.0,69298.38625325206
173100.0,165310.78553491132
150000.0,91539.92057994715
329200.0,332476.36496178573
141000.0,152441.45800435412
378000.0,373343.0107002554
80200.0,78777.48809995374
203300.0,212186.1683292513
394900.0,402227.61881746026
84500.0,86214.97626324784
327300.0,317770.51928199665
201200.0,196533.58253583979
162500.0,262294.17288461654
266000.0,293554.2342583261
221200.0,206020.4940350928
176500.0,193865.46086554285
206300.0,179928.15944985446
500001.0,423807.39896340633
186700.0,167102.36056743827
112500.0,197549.03666278254
90500.0,82986.29689772516
190800.0,197530.30164680697
198800.0,153494.6625728165
165600.0,221841.73367012842
500001.0,477546.61542820523
145700.0,162808.02686155474
91300.0,85799.05942199538
140400.0,153319.55268200402
191700.0,207050.94664334567
61100.0,69702.30006700163
153000.0,127301.21041349703
85500.0,78733.63919683576
164500.0,182992.86841390558
386200.0,410110.86675652664
341300.0,312903.8568576145
246400.0,247364.9502768566
121800.0,133075.33758346093
132500.0,142108.99107634733
98000.0,109618.30397076052
241400.0,190386.70366351886
171300.0,160382.16772394598
120100.0,144307.38989386195
500001.0,506808.1389055713
192700.0,185671.67635791926
232800.0,204724.3453800115
191800.0,208056.1106655362
196300.0,228943.008100797
293900.0,312110.7429587486
84600.0,90142.61193692691
500001.0,504482.9630205971
500001.0,435769.4476240601
107300.0,132891.60642620322
150000.0,190309.00312883992
204200.0,197462.80952575422
268300.0,264889.5941425279
103500.0,96726.65558060861
161500.0,148491.06216098001
222400.0,189904.69304404114
166900.0,160387.68776875755
229200.0,251606.68682743583
205900.0,192170.78341192668
95500.0,103213.48104307166
162500.0,173148.24000223647
240700.0,246955.96783513142
82800.0,77269.66065461875
230200.0,165301.4633949255
185900.0,169650.47978302903
105800.0,105663.3873346996
118800.0,150655.50198199964
194400.0,201077.9637182914
183300.0,149033.1690232124
292500.0,202669.4629342866
144200.0,146539.55047160614
500001.0,360486.2642141924
134200.0,215618.22306145573
52800.0,48882.12648327635
188700.0,187477.95392176197
204000.0,194626.03792444052
179500.0,174019.93793563117
98900.0,89532.02677162769
279900.0,280076.02686886943
327700.0,320948.4898025956
208000.0,205441.3151258301
208300.0,237210.34752015912
112500.0,205041.938118312
234700.0,291004.67006460077
214500.0,202588.6918614964
338500.0,365712.8017650476
500001.0,502250.6934277152
284100.0,336778.19046149205
500001.0,424249.9971576312
181300.0,166602.29422306677
125000.0,134551.2577180839
412500.0,310111.0162683227
112500.0,80370.76104553435
90300.0,68017.8435795519
96000.0,151329.85339656618
142500.0,166145.81407733654
266300.0,317364.7255858864
165000.0,152868.59981624642
118000.0,135596.32653408838
156400.0,184122.68003685385
426800.0,473029.4619235003
308600.0,281365.477243248
239200.0,143674.26771263636
109400.0,113897.17146893243
66600.0,62174.91116025635
368500.0,336817.9587410692
330500.0,317841.89438453
273600.0,258124.93770495083
500001.0,509950.1347587971
321100.0,395755.4507010825
242600.0,194273.04117309765
231900.0,273630.0928118706
151400.0,219900.31010867792
227800.0,221778.27367584448
380000.0,399059.4483569107
95200.0,107349.20726367363
193900.0,172611.48447341446
260700.0,206256.68434095717
191000.0,167201.74192745512
64900.0,66052.10681723779
128300.0,145501.0324093745
189800.0,333470.5140503533
183300.0,174066.63801808664
151800.0,115609.82492607206
257300.0,223310.8167233823
137500.0,108426.46612462102
125000.0,77951.48191971915
218100.0,159199.22315123532
168100.0,169506.0684797742
231800.0,168603.92819065248
149000.0,117029.81031636939
170300.0,197423.16447397458
391300.0,278654.54692075856
282300.0,357390.8353875347
500001.0,505376.81268907466
135400.0,165043.41729461853
328400.0,328447.33912768716
350000.0,188988.87356322704
182300.0,213792.77923185643
500001.0,481697.78923080023
192000.0,164918.15876754338
240800.0,242136.42330514532
175000.0,180032.15376028468
126400.0,111924.87842214006
125900.0,140092.790801232
194700.0,225012.72830230216
341800.0,388465.0964339727
211900.0,193898.99310340048
137500.0,62398.087209449484
270600.0,358708.71763822355
172300.0,173836.46100410583
262100.0,207263.20479964503
149100.0,164205.61667039662
339100.0,233085.40439304622
248600.0,245541.34407298264
128700.0,166325.68729778624
343900.0,248530.00346175852
175000.0,166637.01579481558
287500.0,339755.86913261295
143600.0,149376.0154411626
346200.0,281048.53855995776
232200.0,264920.03922860185
200000.0,131764.258765772
241500.0,246804.77163717474
67500.0,75358.10424502117
191700.0,182249.52709767275
178300.0,213076.44485056613
178200.0,180253.30618844254
133200.0,118916.2132441581
273800.0,255582.13816567234
152200.0,171231.6269212968
187100.0,177828.56212840407
137500.0,171094.1070369653
110400.0,124355.34721116794
240600.0,228179.19200003208
162500.0,150285.15244150153
83800.0,152510.43209103576
265600.0,234400.0277673409
211500.0,206613.40526746542
173400.0,188386.02329955148
310000.0,314372.87134408474
99500.0,95127.10757448841
191400.0,188308.20743147723
220100.0,188867.633160333
167300.0,178670.06585693598
65000.0,64379.84324713201
141800.0,162300.741152634
290600.0,332761.2181495987
319200.0,327957.0807858383
